ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス
1311138300570,社会福祉法人多摩済生医療団　多摩済生病院,シャカイフクシホウジンタマサイセイイリョウダン　タマサイセイビョウイン,東京都小平市美園町３丁目１１番１号,35.740632,139.489366,http://www.tama-saisei.or.jp/
1311138300600,社会福祉法人黎明会　南台病院,シャカイフクシホウジンレイメイカイ　ミナミダイビョウイン,東京都小平市小川町１－４８５,35.728494,139.440427,http://www.minamidaihp.jp/
1311138300860,医療法人社団武蔵野会　一橋病院,イリョウホウジンシャダンムサシノカイ　ヒトツバシビョウイン,東京都小平市学園西町１－２－２５,35.717718,139.479924,http://www.hitotsubashi-hp.or.jp/
1311138300990,医療法人社団武蔵野会　小平中央リハビリテーション病院,イリョウホウジンシャダンムサシノカイ　コダイラチュウオウリハビリテーションビョウイン,東京都小平市鈴木町１－１４６,35.726106,139.495422,http://kodaira-reha.chuobyoin.or.jp
1311138400210,公益財団法人結核予防会　新山手病院,コウエキザイダンホウジンケッカクヨボウカイ　シンヤマノテビョウイン,東京都東村山市諏訪町３－６－１,35.770406,139.462145,http://www.shinyamanote.jp/
1311138400340,社会福祉法人緑風会　緑風荘病院,シャカイフクシホウジンリョクフウカイ　リョクフウソウビョウイン,東京都東村山市萩山町３－３１－１,35.744326,139.468146,http://ryokufuusou.com/
1311138400470,秋津療育園,アキツリョウイクエン,東京都東村山市青葉町３－３１－１,35.76974,139.495781,https://www.tendoukai.net/
1311138400500,医療法人社団恵友会　三恵病院,イリョウホウジンシャダンケイユウカイ　サンケイビョウイン,東京都東村山市青葉町３－２９－１,35.768435,139.495892,https://sankei.or.jp
1311138400630,医療法人社団　新新会　多摩あおば病院,イリョウホウジンシャダン　シンシンカイ　タマアオバビョウイン,東京都東村山市青葉町２－２７－１,35.762325,139.491476,http://www.sinsinkai.com/
1311138400760,医療法人財団　西武中央病院,イリョウホウジンザイダン　セイブチュウオウビョウイン,東京都東村山市富士見町１－１－４３,35.743743,139.463368,http://www.seibuchuo.net
1311138400890,社会福祉法人白十字会　東京白十字病院,シャカイフクシホウジンハクジュウジカイ　トウキョウハクジュウジビョウイン,東京都東村山市諏訪町２－２６－１,35.771934,139.463673,http://www.t-hakujuji.or.jp
1311138400920,社会医療法人社団愛有会　久米川病院,シャカイイリョウホウジンシャダンアイユウカイ　クメガワビョウイン,東京都東村山市本町４－７－１４,35.754353,139.469812,https://aiyukai-group.or.jp/kumegawa/
1311138401060,医療法人社団幸悠会　逸見病院,イリョウホウジンシャダンコウユウカイ　ヘンミビョウイン,東京都東村山市萩山町３－２６－１６,35.743521,139.472868,http://kouyukai1968.or.jp
1311138401190,社会医療法人財団大和会　東大和病院,シャカイイリョウホウジンザイダンヤマトカイ　ヒガシヤマトビョウイン,東京都東大和市南街１－１３－１２,35.74127,139.432371,http://www.yamatokai.or.jp/higasiyamato/
1311138401510,東京都立東大和療育センター,トウキョウトリツヒガシヤマトリョウイクセンター,東京都東大和市桜が丘３－４４－１０,35.732188,139.4214,http://www.hmc-smid.jp/
1311138500240,国民健康保険町立八丈病院,コクミンケンコウホケンチョウリツハチジョウビョウイン,東京都八丈島八丈町三根２６－１１,33.11278,139.792073,https://www.town.hachijo.tokyo.jp/kakuka/kigyou/hospital.html
1311138600140,独立行政法人　国立病院機構東京病院,ドクリツギョウセイホウジンコクリツビョウインキコウトウキョウビョウイン,東京都清瀬市竹丘３－１－１,35.768657,139.506086,https://tokyo-hp.hosp.go.jp/
1311138600430,公益財団法人結核予防会　複十字病院,コウエキザイダンホウジンケッカクヨボウカイ　フクジュウジビョウイン,東京都清瀬市松山３－１－２４,35.771602,139.51228,https://www.fukujuji.org
1311138600720,医療法人財団保養会　竹丘病院,イリョウホウジンザイダンホヨウカイ　タケオカビョウイン,東京都清瀬市竹丘２－３－７,35.765324,139.508447,https://takeoka.or.jp
1311138600850,医療法人財団　きよせ旭が丘記念病院,イリョウホウジンザイダン　キヨセアサヒガオカキネンビョウイン,東京都清瀬市旭が丘１－６１９－１５,35.790433,139.534888,https://kiyoasa-hosp.or.jp
1311138600980,社会福祉法人上宮会　清瀬リハビリテーション病院,シャカイフクシホウジンジョウグウカイ　キヨセリハビリテーションビョウイン,東京都清瀬市竹丘３－３－３３,35.767935,139.502725,https://www.kiyose-reha.jp/
1311138601020,社会福祉法人信愛報恩会　信愛病院,シャカイフクシホウジンシンアイホウオンカイ　シンアイビョウイン,東京都清瀬市梅園２－５－９,35.773268,139.503392,http://www.shin-ai.or.jp/
1311138601150,社会福祉法人慈生会　ベトレヘムの園病院,シャカイフクシホウジンジセイカイ　ベトレヘムノソノビョウイン,東京都清瀬市梅園３－１４－７２,35.772407,139.501808,https://www.betohp.net
1311138601310,医療法人社団雄心会　山崎病院,イリョウホウジンシャダンユウシンカイ　ヤマザキビョウイン,東京都清瀬市竹丘３－４－２５,35.768074,139.501586,http://www.yamazaki-psychiatric-hp.or.jp
1311138601570,医療法人社団　弘善会　清瀬富士見病院,イリョウホウジンシャダン　コウゼンカイ　キヨセフジミビョウイン,東京都清瀬市中清戸５－２７,35.77724,139.536805,http://www.kouzenkai.com/
1311138601730,医療法人社団雅会　山本病院,イリョウホウジンシャダンミヤビカイ　ヤマモトビョウイン,東京都清瀬市野塩１－３２８,35.778212,139.498919,http://www.yamamoto-hp.jp
1311138601860,宗教法人救世軍　救世軍清瀬病院,シュウキョウホウジンキュウセイグン　キュウセイグンキヨセビョウイン,東京都清瀬市竹丘１－１７－９,35.76988,139.507169,http://kiyosehp.salvationarmy.or.jp
1311138601990,医療法人社団良江会　久留米ケ丘病院,イリョウホウジンシャダンリョウコウカイ　クルメガオカビョウイン,東京都東久留米市小山５－７－３,35.766047,139.517918,http://www.kurumegaoka.com
1311138602030,滝山病院,タキヤマビョウイン,東京都東久留米市滝山４－１－１８,35.745188,139.504532,http://www.koujin-kai/jp
1311138602320,医療法人社団山本・前田記念会　前田病院,イリョウホウジンシャダンヤマモトマエダキネンカイ　マエダビョウイン,東京都東久留米市中央町５－１３－３４,35.749937,139.515169,http://www.maeda-hospital-tokyo.jp/
1311138700330,医療法人社団　大聖病院,イリョウホウジンシャダン　タイセイビョウイン,東京都福生市福生８７１,35.742463,139.330824,http://www.taisei-hospital.jp/
1311138700460,医療法人社団悦伝会　目白第二病院,イリョウホウジンシャダンエツデンカイ　メジロダイニビョウイン,東京都福生市福生１９８０,35.749212,139.337656,http://www.mejiro2-hp.jp/
1311138700590,医療法人社団葵会　熊川病院,イリョウホウジンシャダンアオイカイ　クマガワビョウイン,東京都福生市熊川１５４,35.715521,139.335019,https://www.aoikai.jp/kumagawa/
1311138700620,医療法人社団葵会　西多摩病院,イリョウホウジンシャダンアオイカイ　ニシタマビョウイン,東京都羽村市双葉町２－２１－１,35.760461,139.335239,http://www.aoikai.jp/shisetu/nishitama/index.html
1311138700910,医療法人社団久遠会　みずほ病院,イリョウホウジンシャダンクオンカイ　ミズホビョウイン,東京都西多摩郡瑞穂町箱根ケ崎池廻り５３５－５,35.775543,139.345655,https://www.mizuho-hp.jp/
1311138800230,地方独立行政法人東京都立病院機構　東京都立多摩南部地域病院,チホウドクリツギョウセイホウジントウキョウトリツビョウインキコウ　トウキョウトリツタマナンブチイキビョウイン,東京都多摩市中沢２－１－２,35.622866,139.415434,https://www.tmhp.jp/tamanan/
1311138900130,公立福生病院,コウリツフッサビョウイン,東京都福生市加美平１－６－１,35.747184,139.326491,http://www.fussahp.jp
1311138900260,医療法人社団向日葵清心会　青梅今井病院,イリョウホウジンシャダンヒマワリセイシンカイ　オウメイマイビョウイン,東京都青梅市今井１－２６０９－２,35.814788,139.314989,http://www.oumeimai.or.jp/
1311139100000,医療法人社団充会　多摩平の森の病院,イリョウホウジンシャダンミツルカイ　タマダイラノモリノビョウイン,東京都日野市多摩平３－１－１７,35.665333,139.377018,http://www.tamadairanomorino-hospital.mitsurukai.com
1311139100100,医療法人社団慶成会　よみうりランド慶友病院,イリョウホウジンシャダンケイセイカイ　ヨミウリランドケイユウビョウイン,東京都稲城市矢野口３２９４,35.626645,139.516147,http://www.keiyu-hp.or.jp
1311139100101,医療法人社団青秀会　グレイス病院,イリョウホウジンシャダンセイシュウカイ　グレイスビョウイン,東京都日野市宮２４８,35.67,139.40646,http://www.mcs.or.jp
